bearing_id,transh_object_id,case_id,bearing_name,raw_label,default_fault_type,default_fault_position,default_fault_severity,diagnosis_confidence,rca_confidence,true_reason_id,true_reason_type,true_stage,design_id,material_batch_id,manufacturing_batch_id,assembly_id,inspection_id,operation_id,has_design,has_material,has_manufacturing,has_assembly,has_inspection,has_operation,lifecycle_complete,display_label,remark
BRG-00001,BRG-00001,BFB-00001,BRG-00001,OR014,outer_race_fault,outer_race,medium,0.6635,0.6369,BASM-00001,AssemblyRecord,assembly,BDES-00407,BMAT-00415,BMAN-00361,BASM-00001,BINSP-00001,BOPR-00001,1,1,1,1,1,1,1,BRG-00001 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02962,BRG-02962,BFB-02962,BRG-02962,OR014,outer_race_fault,outer_race,medium,0.7623,0.7117,BMAN-00672,ManufacturingBatch,manufacturing,BDES-00116,BMAT-00325,BMAN-00672,BASM-02962,BINSP-02962,BOPR-02962,1,1,1,1,1,1,1,BRG-02962 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02963,BRG-02963,BFB-02963,BRG-02963,OR007,outer_race_fault,outer_race,slight,0.6305,0.6316,BASM-02963,AssemblyRecord,assembly,BDES-00653,BMAT-00198,BMAN-01008,BASM-02963,BINSP-02963,BOPR-02963,1,1,1,1,1,1,1,BRG-02963 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02964,BRG-02964,BFB-02964,BRG-02964,OR014,outer_race_fault,outer_race,medium,0.7088,0.7052,BINSP-02964,InspectionRecord,inspection,BDES-00626,BMAT-00393,BMAN-00137,BASM-02964,BINSP-02964,BOPR-02964,1,1,1,1,1,1,1,BRG-02964 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02965,BRG-02965,BFB-02965,BRG-02965,OR021,outer_race_fault,outer_race,severe,0.7872,0.7104,BDES-00583,BearingDesignSpec,design,BDES-00583,BMAT-00490,BMAN-00207,BASM-02965,BINSP-02965,BOPR-02965,1,1,1,1,1,1,1,BRG-02965 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02966,BRG-02966,BFB-02966,BRG-02966,B007,rolling_element_fault,rolling_element,slight,0.6487,0.7187,BMAN-00846,ManufacturingBatch,manufacturing,BDES-00765,BMAT-00234,BMAN-00846,BASM-02966,BINSP-02966,BOPR-02966,1,1,1,1,1,1,1,BRG-02966 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02967,BRG-02967,BFB-02967,BRG-02967,OR021,outer_race_fault,outer_race,severe,0.8068,0.8419,BDES-00466,BearingDesignSpec,design,BDES-00466,BMAT-00295,BMAN-01189,BASM-02967,BINSP-02967,BOPR-02967,1,1,1,1,1,1,1,BRG-02967 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02968,BRG-02968,BFB-02968,BRG-02968,OR014,outer_race_fault,outer_race,medium,0.7242,0.6483,BMAN-00883,ManufacturingBatch,manufacturing,BDES-00152,BMAT-00114,BMAN-00883,BASM-02968,BINSP-02968,BOPR-02968,1,1,1,1,1,1,1,BRG-02968 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02969,BRG-02969,BFB-02969,BRG-02969,B007,rolling_element_fault,rolling_element,slight,0.6503,0.6562,BMAN-00351,ManufacturingBatch,manufacturing,BDES-00639,BMAT-00343,BMAN-00351,BASM-02969,BINSP-02969,BOPR-02969,1,1,1,1,1,1,1,BRG-02969 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02970,BRG-02970,BFB-02970,BRG-02970,OR007,outer_race_fault,outer_race,slight,0.6434,0.6314,BMAN-00206,ManufacturingBatch,manufacturing,BDES-00413,BMAT-00239,BMAN-00206,BASM-02970,BINSP-02970,BOPR-02970,1,1,1,1,1,1,1,BRG-02970 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02971,BRG-02971,BFB-02971,BRG-02971,B014,rolling_element_fault,rolling_element,medium,0.633,0.6696,BMAT-00486,MaterialBatch,material,BDES-00594,BMAT-00486,BMAN-01164,BASM-02971,BINSP-02971,BOPR-02971,1,1,1,1,1,1,1,BRG-02971 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02972,BRG-02972,BFB-02972,BRG-02972,IR021,inner_race_fault,inner_race,severe,0.7184,0.6553,BASM-02972,AssemblyRecord,assembly,BDES-00696,BMAT-00195,BMAN-01137,BASM-02972,BINSP-02972,BOPR-02972,1,1,1,1,1,1,1,BRG-02972 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02973,BRG-02973,BFB-02973,BRG-02973,OR014,outer_race_fault,outer_race,medium,0.6904,0.708,BOPR-02973,MaintenanceRecord,operation,BDES-00174,BMAT-00464,BMAN-00218,BASM-02973,BINSP-02973,BOPR-02973,1,1,1,1,1,1,1,BRG-02973 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02974,BRG-02974,BFB-02974,BRG-02974,B021,rolling_element_fault,rolling_element,severe,0.7408,0.7728,BDES-00176,BearingDesignSpec,design,BDES-00176,BMAT-00296,BMAN-00556,BASM-02974,BINSP-02974,BOPR-02974,1,1,1,1,1,1,1,BRG-02974 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02975,BRG-02975,BFB-02975,BRG-02975,OR014,outer_race_fault,outer_race,medium,0.6765,0.6627,BMAN-00245,ManufacturingBatch,manufacturing,BDES-00706,BMAT-00364,BMAN-00245,BASM-02975,BINSP-02975,BOPR-02975,1,1,1,1,1,1,1,BRG-02975 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02976,BRG-02976,BFB-02976,BRG-02976,OR014,outer_race_fault,outer_race,medium,0.6913,0.6252,BMAN-00401,ManufacturingBatch,manufacturing,BDES-00469,BMAT-00251,BMAN-00401,BASM-02976,BINSP-02976,BOPR-02976,1,1,1,1,1,1,1,BRG-02976 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02977,BRG-02977,BFB-02977,BRG-02977,IR014,inner_race_fault,inner_race,medium,0.7026,0.6658,BASM-02977,AssemblyRecord,assembly,BDES-00499,BMAT-00476,BMAN-00948,BASM-02977,BINSP-02977,BOPR-02977,1,1,1,1,1,1,1,BRG-02977 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02978,BRG-02978,BFB-02978,BRG-02978,Normal,normal,none,normal,0.9326,0.7809,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00738,BMAT-00140,BMAN-00208,BASM-02978,BINSP-02978,BOPR-02978,1,1,1,1,1,1,1,BRG-02978 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02979,BRG-02979,BFB-02979,BRG-02979,B007,rolling_element_fault,rolling_element,slight,0.7122,0.6003,BINSP-02979,InspectionRecord,inspection,BDES-00545,BMAT-00414,BMAN-00886,BASM-02979,BINSP-02979,BOPR-02979,1,1,1,1,1,1,1,BRG-02979 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02980,BRG-02980,BFB-02980,BRG-02980,IR014,inner_race_fault,inner_race,medium,0.7126,0.6232,BASM-02980,AssemblyRecord,assembly,BDES-00082,BMAT-00155,BMAN-00018,BASM-02980,BINSP-02980,BOPR-02980,1,1,1,1,1,1,1,BRG-02980 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02981,BRG-02981,BFB-02981,BRG-02981,IR021,inner_race_fault,inner_race,severe,0.7226,0.6763,BMAN-00745,ManufacturingBatch,manufacturing,BDES-00515,BMAT-00065,BMAN-00745,BASM-02981,BINSP-02981,BOPR-02981,1,1,1,1,1,1,1,BRG-02981 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02982,BRG-02982,BFB-02982,BRG-02982,IR014,inner_race_fault,inner_race,medium,0.68,0.7329,BDES-00763,BearingDesignSpec,design,BDES-00763,BMAT-00056,BMAN-00661,BASM-02982,BINSP-02982,BOPR-02982,1,1,1,1,1,1,1,BRG-02982 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02983,BRG-02983,BFB-02983,BRG-02983,B021,rolling_element_fault,rolling_element,severe,0.7225,0.7777,BASM-02983,AssemblyRecord,assembly,BDES-00014,BMAT-00200,BMAN-01066,BASM-02983,BINSP-02983,BOPR-02983,1,1,1,1,1,1,1,BRG-02983 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02984,BRG-02984,BFB-02984,BRG-02984,B007,rolling_element_fault,rolling_element,slight,0.6414,0.7339,BMAN-00667,ManufacturingBatch,manufacturing,BDES-00094,BMAT-00428,BMAN-00667,BASM-02984,BINSP-02984,BOPR-02984,1,1,1,1,1,1,1,BRG-02984 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02985,BRG-02985,BFB-02985,BRG-02985,IR014,inner_race_fault,inner_race,medium,0.6755,0.6923,BDES-00476,BearingDesignSpec,design,BDES-00476,BMAT-00270,BMAN-00048,BASM-02985,BINSP-02985,BOPR-02985,1,1,1,1,1,1,1,BRG-02985 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02986,BRG-02986,BFB-02986,BRG-02986,OR014,outer_race_fault,outer_race,medium,0.6435,0.6447,BMAN-00929,ManufacturingBatch,manufacturing,BDES-00555,BMAT-00292,BMAN-00929,BASM-02986,BINSP-02986,BOPR-02986,1,1,1,1,1,1,1,BRG-02986 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02987,BRG-02987,BFB-02987,BRG-02987,OR014,outer_race_fault,outer_race,medium,0.6842,0.6806,BASM-02987,AssemblyRecord,assembly,BDES-00496,BMAT-00290,BMAN-00751,BASM-02987,BINSP-02987,BOPR-02987,1,1,1,1,1,1,1,BRG-02987 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02988,BRG-02988,BFB-02988,BRG-02988,IR007,inner_race_fault,inner_race,slight,0.715,0.6047,BMAT-00021,MaterialBatch,material,BDES-00632,BMAT-00021,BMAN-00142,BASM-02988,BINSP-02988,BOPR-02988,1,1,1,1,1,1,1,BRG-02988 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02989,BRG-02989,BFB-02989,BRG-02989,B007,rolling_element_fault,rolling_element,slight,0.6467,0.6506,BMAT-00373,MaterialBatch,material,BDES-00084,BMAT-00373,BMAN-00903,BASM-02989,BINSP-02989,BOPR-02989,1,1,1,1,1,1,1,BRG-02989 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02990,BRG-02990,BFB-02990,BRG-02990,IR014,inner_race_fault,inner_race,medium,0.7244,0.728,BASM-02990,AssemblyRecord,assembly,BDES-00037,BMAT-00214,BMAN-00915,BASM-02990,BINSP-02990,BOPR-02990,1,1,1,1,1,1,1,BRG-02990 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02991,BRG-02991,BFB-02991,BRG-02991,OR007,outer_race_fault,outer_race,slight,0.6813,0.7165,BMAT-00053,MaterialBatch,material,BDES-00599,BMAT-00053,BMAN-00523,BASM-02991,BINSP-02991,BOPR-02991,1,1,1,1,1,1,1,BRG-02991 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02992,BRG-02992,BFB-02992,BRG-02992,B007,rolling_element_fault,rolling_element,slight,0.6473,0.8172,BMAT-00258,MaterialBatch,material,BDES-00405,BMAT-00258,BMAN-00131,BASM-02992,BINSP-02992,BOPR-02992,1,1,1,1,1,1,1,BRG-02992 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02993,BRG-02993,BFB-02993,BRG-02993,OR014,outer_race_fault,outer_race,medium,0.7444,0.6887,BMAN-00170,ManufacturingBatch,manufacturing,BDES-00446,BMAT-00017,BMAN-00170,BASM-02993,BINSP-02993,BOPR-02993,1,1,1,1,1,1,1,BRG-02993 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02994,BRG-02994,BFB-02994,BRG-02994,IR014,inner_race_fault,inner_race,medium,0.7121,0.6747,BINSP-02994,InspectionRecord,inspection,BDES-00274,BMAT-00347,BMAN-00910,BASM-02994,BINSP-02994,BOPR-02994,1,1,1,1,1,1,1,BRG-02994 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02995,BRG-02995,BFB-02995,BRG-02995,OR014,outer_race_fault,outer_race,medium,0.6766,0.6604,BMAT-00029,MaterialBatch,material,BDES-00694,BMAT-00029,BMAN-00398,BASM-02995,BINSP-02995,BOPR-02995,1,1,1,1,1,1,1,BRG-02995 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02996,BRG-02996,BFB-02996,BRG-02996,IR014,inner_race_fault,inner_race,medium,0.6868,0.5982,BINSP-02996,InspectionRecord,inspection,BDES-00123,BMAT-00114,BMAN-00482,BASM-02996,BINSP-02996,BOPR-02996,1,1,1,1,1,1,1,BRG-02996 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02997,BRG-02997,BFB-02997,BRG-02997,B014,rolling_element_fault,rolling_element,medium,0.708,0.6829,BINSP-02997,InspectionRecord,inspection,BDES-00228,BMAT-00026,BMAN-00992,BASM-02997,BINSP-02997,BOPR-02997,1,1,1,1,1,1,1,BRG-02997 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02998,BRG-02998,BFB-02998,BRG-02998,Normal,normal,none,normal,0.9145,0.8505,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00603,BMAT-00412,BMAN-00199,BASM-02998,BINSP-02998,BOPR-02998,1,1,1,1,1,1,1,BRG-02998 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-02999,BRG-02999,BFB-02999,BRG-02999,OR014,outer_race_fault,outer_race,medium,0.7135,0.7391,BASM-02999,AssemblyRecord,assembly,BDES-00097,BMAT-00215,BMAN-00746,BASM-02999,BINSP-02999,BOPR-02999,1,1,1,1,1,1,1,BRG-02999 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03000,BRG-03000,BFB-03000,BRG-03000,Normal,normal,none,normal,0.9318,0.8416,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00392,BMAT-00333,BMAN-00495,BASM-03000,BINSP-03000,BOPR-03000,1,1,1,1,1,1,1,BRG-03000 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03001,BRG-03001,BFB-03001,BRG-03001,Normal,normal,none,normal,0.8761,0.8654,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00337,BMAT-00167,BMAN-00771,BASM-03001,BINSP-03001,BOPR-03001,1,1,1,1,1,1,1,BRG-03001 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03002,BRG-03002,BFB-03002,BRG-03002,B007,rolling_element_fault,rolling_element,slight,0.6854,0.6541,BINSP-03002,InspectionRecord,inspection,BDES-00206,BMAT-00126,BMAN-00961,BASM-03002,BINSP-03002,BOPR-03002,1,1,1,1,1,1,1,BRG-03002 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03003,BRG-03003,BFB-03003,BRG-03003,B007,rolling_element_fault,rolling_element,slight,0.6663,0.6267,BDES-00431,BearingDesignSpec,design,BDES-00431,BMAT-00100,BMAN-00502,BASM-03003,BINSP-03003,BOPR-03003,1,1,1,1,1,1,1,BRG-03003 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03004,BRG-03004,BFB-03004,BRG-03004,OR021,outer_race_fault,outer_race,severe,0.7814,0.8141,BINSP-03004,InspectionRecord,inspection,BDES-00271,BMAT-00429,BMAN-00888,BASM-03004,BINSP-03004,BOPR-03004,1,1,1,1,1,1,1,BRG-03004 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03005,BRG-03005,BFB-03005,BRG-03005,B007,rolling_element_fault,rolling_element,slight,0.6663,0.6063,BMAN-00899,ManufacturingBatch,manufacturing,BDES-00481,BMAT-00183,BMAN-00899,BASM-03005,BINSP-03005,BOPR-03005,1,1,1,1,1,1,1,BRG-03005 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03006,BRG-03006,BFB-03006,BRG-03006,OR007,outer_race_fault,outer_race,slight,0.6566,0.6207,BMAT-00053,MaterialBatch,material,BDES-00550,BMAT-00053,BMAN-00353,BASM-03006,BINSP-03006,BOPR-03006,1,1,1,1,1,1,1,BRG-03006 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03007,BRG-03007,BFB-03007,BRG-03007,B014,rolling_element_fault,rolling_element,medium,0.7077,0.7232,BINSP-03007,InspectionRecord,inspection,BDES-00080,BMAT-00381,BMAN-00745,BASM-03007,BINSP-03007,BOPR-03007,1,1,1,1,1,1,1,BRG-03007 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03008,BRG-03008,BFB-03008,BRG-03008,OR007,outer_race_fault,outer_race,slight,0.7447,0.6719,BMAN-00325,ManufacturingBatch,manufacturing,BDES-00757,BMAT-00259,BMAN-00325,BASM-03008,BINSP-03008,BOPR-03008,1,1,1,1,1,1,1,BRG-03008 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03009,BRG-03009,BFB-03009,BRG-03009,B007,rolling_element_fault,rolling_element,slight,0.7345,0.7134,BMAT-00181,MaterialBatch,material,BDES-00638,BMAT-00181,BMAN-00542,BASM-03009,BINSP-03009,BOPR-03009,1,1,1,1,1,1,1,BRG-03009 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03010,BRG-03010,BFB-03010,BRG-03010,B007,rolling_element_fault,rolling_element,slight,0.7191,0.6847,BINSP-03010,InspectionRecord,inspection,BDES-00206,BMAT-00134,BMAN-00741,BASM-03010,BINSP-03010,BOPR-03010,1,1,1,1,1,1,1,BRG-03010 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03011,BRG-03011,BFB-03011,BRG-03011,B021,rolling_element_fault,rolling_element,severe,0.6957,0.7103,BMAT-00248,MaterialBatch,material,BDES-00526,BMAT-00248,BMAN-01088,BASM-03011,BINSP-03011,BOPR-03011,1,1,1,1,1,1,1,BRG-03011 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03012,BRG-03012,BFB-03012,BRG-03012,IR007,inner_race_fault,inner_race,slight,0.6947,0.617,BASM-03012,AssemblyRecord,assembly,BDES-00554,BMAT-00215,BMAN-00458,BASM-03012,BINSP-03012,BOPR-03012,1,1,1,1,1,1,1,BRG-03012 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03013,BRG-03013,BFB-03013,BRG-03013,Normal,normal,none,normal,0.9498,0.867,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00416,BMAT-00171,BMAN-00237,BASM-03013,BINSP-03013,BOPR-03013,1,1,1,1,1,1,1,BRG-03013 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03014,BRG-03014,BFB-03014,BRG-03014,Normal,normal,none,normal,0.8841,0.8879,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00222,BMAT-00041,BMAN-00357,BASM-03014,BINSP-03014,BOPR-03014,1,1,1,1,1,1,1,BRG-03014 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-03015,BRG-03015,BFB-03015,BRG-03015,B007,rolling_element_fault,rolling_element,slight,0.7019,0.649,BMAT-00187,MaterialBatch,material,BDES-00532,BMAT-00187,BMAN-00263,BASM-03015,BINSP-03015,BOPR-03015,1,1,1,1,1,1,1,BRG-03015 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
