feedback_id,case_id,component_uid,component_code,component_name,fault_type,fault_position,fault_severity,diagnosis_confidence,rca_text,fault_evolution_text,rca_confidence,true_reason_id,true_reason_type,true_stage
HFB-02357,HCASE-02357,HCU-02357,C009,单向阀,vibration_abnormal,单向阀,slight,0.6503,结合传感器能量和检测记录，单向阀的振动异常与运维阶段高风险实体 HOPR-02357 一致。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成振动异常。,0.5755,HOPR-02357,MaintenanceRecord,operation
HFB-02358,HCASE-02358,HCU-02358,C011,管路总成,vibration_abnormal,管路总成,medium,0.7583,管路总成出现中度振动异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-02358。,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6737,HASM-02358,AssemblyRecord,assembly
HFB-02359,HCASE-02359,HCU-02359,C009,单向阀,valve_stuck,单向阀,slight,0.707,结合传感器能量和检测记录，单向阀的阀芯卡滞与设计阶段高风险实体 HDES-00230 一致。,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6443,HDES-00230,DesignSpec,design
HFB-02360,HCASE-02360,HCU-02360,C010,节流阀,flow_abnormal,节流阀,medium,0.6973,节流阀出现中度流量异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00112。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.6097,HMAN-00112,ManufacturingBatch,manufacturing
HFB-02361,HCASE-02361,HCU-02361,C009,单向阀,valve_stuck,单向阀,slight,0.6756,单向阀出现轻微阀芯卡滞，生命周期风险集中在运维阶段，建议优先追溯 HOPR-02361。,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6226,HOPR-02361,MaintenanceRecord,operation
HFB-02362,HCASE-02362,HCU-02362,C001,液压泵总成,oil_leakage,液压泵总成,medium,0.6803,液压泵总成出现中度泄漏异常，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00394。,材料阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5849,HMAT-00394,MaterialBatch,material
HFB-02363,HCASE-02363,HCU-02363,C011,管路总成,oil_leakage,管路总成,medium,0.7307,结合传感器能量和检测记录，管路总成的泄漏异常与运维阶段高风险实体 HOPR-02363 一致。,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6352,HOPR-02363,MaintenanceRecord,operation
HFB-02364,HCASE-02364,HCU-02364,C011,管路总成,flow_abnormal,管路总成,medium,0.6319,结合传感器能量和检测记录，管路总成的流量异常与材料阶段高风险实体 HMAT-00490 一致。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.6006,HMAT-00490,MaterialBatch,material
HFB-02365,HCASE-02365,HCU-02365,C007,过滤器,temperature_abnormal,过滤器,medium,0.7271,结合传感器能量和检测记录，过滤器的温度异常与设计阶段高风险实体 HDES-00240 一致。,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6089,HDES-00240,DesignSpec,design
HFB-02366,HCASE-02366,HCU-02366,C005,蓄能器,oil_leakage,蓄能器,slight,0.6713,该案例表现为轻微泄漏异常，根因更可能由制造阶段隐患累积触发。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成泄漏异常。,0.589,HMAN-01050,ManufacturingBatch,manufacturing
HFB-02367,HCASE-02367,HCU-02367,C006,冷却器,temperature_abnormal,冷却器,slight,0.7321,结合传感器能量和检测记录，冷却器的温度异常与制造阶段高风险实体 HMAN-00140 一致。,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.616,HMAN-00140,ManufacturingBatch,manufacturing
HFB-02368,HCASE-02368,HCU-02368,C008,液压油箱,flow_abnormal,液压油箱,slight,0.7511,结合传感器能量和检测记录，液压油箱的流量异常与制造阶段高风险实体 HMAN-00591 一致。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.6299,HMAN-00591,ManufacturingBatch,manufacturing
HFB-02369,HCASE-02369,HCU-02369,C001,液压泵总成,pressure_abnormal,液压泵总成,medium,0.6285,该案例表现为中度压力异常，根因更可能由材料阶段隐患累积触发。,材料阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5462,HMAT-00447,MaterialBatch,material
HFB-02370,HCASE-02370,HCU-02370,C006,冷却器,vibration_abnormal,冷却器,slight,0.7147,结合传感器能量和检测记录，冷却器的振动异常与设计阶段高风险实体 HDES-00069 一致。,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6148,HDES-00069,DesignSpec,design
HFB-02371,HCASE-02371,HCU-02371,C005,蓄能器,pressure_abnormal,蓄能器,medium,0.7599,蓄能器出现中度压力异常，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00262。,材料阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6931,HMAT-00262,MaterialBatch,material
HFB-02372,HCASE-02372,HCU-02372,C003,作动筒,oil_leakage,作动筒,slight,0.7299,结合传感器能量和检测记录，作动筒的泄漏异常与装配阶段高风险实体 HASM-02372 一致。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6027,HASM-02372,AssemblyRecord,assembly
HFB-02373,HCASE-02373,HCU-02373,C005,蓄能器,pressure_abnormal,蓄能器,slight,0.6704,结合传感器能量和检测记录，蓄能器的压力异常与设计阶段高风险实体 HDES-01096 一致。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.6636,HDES-01096,DesignSpec,design
HFB-02374,HCASE-02374,HCU-02374,C011,管路总成,temperature_abnormal,管路总成,slight,0.6979,结合传感器能量和检测记录，管路总成的温度异常与运维阶段高风险实体 HOPR-02374 一致。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.541,HOPR-02374,MaintenanceRecord,operation
HFB-02375,HCASE-02375,HCU-02375,C001,液压泵总成,oil_leakage,液压泵总成,medium,0.6957,结合传感器能量和检测记录，液压泵总成的泄漏异常与装配阶段高风险实体 HASM-02375 一致。,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.633,HASM-02375,AssemblyRecord,assembly
HFB-02376,HCASE-02376,HCU-02376,C006,冷却器,valve_stuck,冷却器,slight,0.615,冷却器出现轻微阀芯卡滞，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00638。,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5566,HMAN-00638,ManufacturingBatch,manufacturing
HFB-02377,HCASE-02377,HCU-02377,C010,节流阀,valve_stuck,节流阀,medium,0.7161,该案例表现为中度阀芯卡滞，根因更可能由制造阶段隐患累积触发。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.6674,HMAN-00003,ManufacturingBatch,manufacturing
HFB-02378,HCASE-02378,HCU-02378,C006,冷却器,temperature_abnormal,冷却器,slight,0.6539,结合传感器能量和检测记录，冷却器的温度异常与设计阶段高风险实体 HDES-00960 一致。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成温度异常。,0.5826,HDES-00960,DesignSpec,design
HFB-02379,HCASE-02379,HCU-02379,C002,方向控制阀,valve_stuck,方向控制阀,slight,0.6879,该案例表现为轻微阀芯卡滞，根因更可能由运维阶段隐患累积触发。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.5744,HOPR-02379,MaintenanceRecord,operation
HFB-02380,HCASE-02380,HCU-02380,C006,冷却器,flow_abnormal,冷却器,slight,0.6192,结合传感器能量和检测记录，冷却器的流量异常与检测阶段高风险实体 HINSP-02380 一致。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5378,HINSP-02380,InspectionRecord,inspection
HFB-02381,HCASE-02381,HCU-02381,C001,液压泵总成,vibration_abnormal,液压泵总成,medium,0.685,液压泵总成出现中度振动异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-02381。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成振动异常。,0.6283,HASM-02381,AssemblyRecord,assembly
HFB-02382,HCASE-02382,HCU-02382,C012,卸荷阀,temperature_abnormal,卸荷阀,slight,0.709,卸荷阀出现轻微温度异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-02382。,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5406,HOPR-02382,MaintenanceRecord,operation
HFB-02383,HCASE-02383,HCU-02383,C001,液压泵总成,temperature_abnormal,液压泵总成,slight,0.718,结合传感器能量和检测记录，液压泵总成的温度异常与制造阶段高风险实体 HMAN-00451 一致。,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6506,HMAN-00451,ManufacturingBatch,manufacturing
HFB-02384,HCASE-02384,HCU-02384,C006,冷却器,valve_stuck,冷却器,slight,0.7605,结合传感器能量和检测记录，冷却器的阀芯卡滞与运维阶段高风险实体 HOPR-02384 一致。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5653,HOPR-02384,MaintenanceRecord,operation
HFB-02385,HCASE-02385,HCU-02385,C009,单向阀,pressure_abnormal,单向阀,slight,0.6422,结合传感器能量和检测记录，单向阀的压力异常与检测阶段高风险实体 HINSP-02385 一致。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.4988,HINSP-02385,InspectionRecord,inspection
HFB-02386,HCASE-02386,HCU-02386,C001,液压泵总成,temperature_abnormal,液压泵总成,slight,0.6731,液压泵总成出现轻微温度异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-02386。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5857,HOPR-02386,MaintenanceRecord,operation
HFB-02387,HCASE-02387,HCU-02387,C001,液压泵总成,temperature_abnormal,液压泵总成,slight,0.7199,液压泵总成出现轻微温度异常，生命周期风险集中在检测阶段，建议优先追溯 HINSP-02387。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5933,HINSP-02387,InspectionRecord,inspection
HFB-02388,HCASE-02388,HCU-02388,C005,蓄能器,flow_abnormal,蓄能器,slight,0.719,结合传感器能量和检测记录，蓄能器的流量异常与运维阶段高风险实体 HOPR-02388 一致。,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6137,HOPR-02388,MaintenanceRecord,operation
HFB-02389,HCASE-02389,HCU-02389,C001,液压泵总成,pressure_abnormal,液压泵总成,medium,0.7201,液压泵总成出现中度压力异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-02389。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.6362,HOPR-02389,MaintenanceRecord,operation
HFB-02390,HCASE-02390,HCU-02390,C003,作动筒,pressure_abnormal,作动筒,slight,0.6303,作动筒出现轻微压力异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-02390。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.6203,HOPR-02390,MaintenanceRecord,operation
HFB-02391,HCASE-02391,HCU-02391,C006,冷却器,flow_abnormal,冷却器,slight,0.6346,冷却器出现轻微流量异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-02391。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.6112,HOPR-02391,MaintenanceRecord,operation
HFB-02392,HCASE-02392,HCU-02392,C008,液压油箱,vibration_abnormal,液压油箱,slight,0.5794,该案例表现为轻微振动异常，根因更可能由设计阶段隐患累积触发。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成振动异常。,0.5154,HDES-00429,DesignSpec,design
HFB-02393,HCASE-02393,HCU-02393,C010,节流阀,vibration_abnormal,节流阀,slight,0.612,节流阀出现轻微振动异常，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00325。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5561,HMAT-00325,MaterialBatch,material
HFB-02394,HCASE-02394,HCU-02394,C003,作动筒,vibration_abnormal,作动筒,medium,0.6446,作动筒出现中度振动异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-00063。,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5976,HDES-00063,DesignSpec,design
HFB-02395,HCASE-02395,HCU-02395,C001,液压泵总成,vibration_abnormal,液压泵总成,medium,0.702,液压泵总成出现中度振动异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-01113。,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5759,HDES-01113,DesignSpec,design
HFB-02396,HCASE-02396,HCU-02396,C010,节流阀,flow_abnormal,节流阀,slight,0.7422,结合传感器能量和检测记录，节流阀的流量异常与材料阶段高风险实体 HMAT-00193 一致。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6052,HMAT-00193,MaterialBatch,material
HFB-02397,HCASE-02397,HCU-02397,C010,节流阀,oil_leakage,节流阀,slight,0.6583,节流阀出现轻微泄漏异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00304。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成泄漏异常。,0.5522,HMAN-00304,ManufacturingBatch,manufacturing
HFB-02398,HCASE-02398,HCU-02398,C007,过滤器,pressure_abnormal,过滤器,slight,0.6807,该案例表现为轻微压力异常，根因更可能由运维阶段隐患累积触发。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.5636,HOPR-02398,MaintenanceRecord,operation
HFB-02399,HCASE-02399,HCU-02399,C011,管路总成,valve_stuck,管路总成,medium,0.685,管路总成出现中度阀芯卡滞，生命周期风险集中在运维阶段，建议优先追溯 HOPR-02399。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.6041,HOPR-02399,MaintenanceRecord,operation
HFB-02400,HCASE-02400,HCU-02400,C003,作动筒,pressure_abnormal,作动筒,slight,0.7319,作动筒出现轻微压力异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-02400。,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5806,HASM-02400,AssemblyRecord,assembly
